Time,AES ID,DP AES Owner,Channel Name,Ocean Region,GES ID (octal),Channel Bearer,Channel Unit ID,Channel Type,Superframe Number,Frame Number,Slot Number,SU Number,SU Type,SU Type Code,SU Contents,Q Number,Reference Number,Ack Control,SDM Figure,CRC Correct,Missed T-Channel Burst,Broadcast,Rx Power (dBm),C/No,Frequency Offset (Hz),Estimated BER,Burst Timing Offset (microseconds)
7/03/2014 16:09:42.709,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,90,,9900
7/03/2014 16:09:42.869,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,90,,9900
7/03/2014 16:09:43.028,35200217,SITADP (3047),IOR-T1200-0-36D8,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,89,,9900
7/03/2014 16:09:43.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:09:44.907,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:09:44.907,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:09:44.907,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:09:44.907,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:09:46.907,35200217,SITADP (3047),IOR-R1200-0-36E3,IOR,305,,11,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,85,,14840
7/03/2014 16:11:03.907,35200217,SITADP (3047),IOR-R1200-0-36E3,IOR,305,,11,R-Channel RX,,,,,0x22 - Access Request (R/T-Channel),,,,,,,,,,,,84,,14840
7/03/2014 16:11:04.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x51 - T-Channel Assignment,,,,,,,,,,,,,,
7/03/2014 16:11:08.306,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,89,,9820
7/03/2014 16:11:08.409,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,89,,9820
7/03/2014 16:11:08.568,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,89,,9820
7/03/2014 16:11:08.746,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,89,,9820
7/03/2014 16:11:08.888,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,89,,9820
7/03/2014 16:11:09.068,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,89,,9820
7/03/2014 16:11:09.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:11:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:11:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:11:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:11:11.405,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:11:13.408,35200217,SITADP (3047),IOR-R1200-0-36E3,IOR,305,,11,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,84,,14860
7/03/2014 16:27:59.407,35200217,SITADP (3047),IOR-R1200-0-36E3,IOR,305,,11,R-Channel RX,,,,,0x22 - Access Request (R/T-Channel),,,,,,,,,,,,88,,14920
7/03/2014 16:27:59.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x53 - Reservation Forthcoming (RFC),,,,,,,,,,,,,,
7/03/2014 16:28:01.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x51 - T-Channel Assignment,,,,,,,,,,,,,,
7/03/2014 16:28:10.641,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,87,,9920
7/03/2014 16:28:10.801,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,87,,9920
7/03/2014 16:28:10.961,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:11.142,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:11.281,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:11.479,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:11.601,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:11.761,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:11.952,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:12.081,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:12.258,35200217,SITADP (3047),IOR-T1200-0-36FA,IOR,305,,10,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,88,,9920
7/03/2014 16:28:12.906,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x62 - Acknowledge User Data,,,,,,,,,,,,,,
7/03/2014 16:28:13.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,,,
7/03/2014 16:28:13.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:28:13.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:28:13.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,,,
7/03/2014 16:28:15.909,35200217,SITADP (3047),IOR-R1200-0-36E3,IOR,305,,11,R-Channel RX,,,,,0x62 - Acknowledge User Data (R-channel),,,,,,,,,,,,85,,14860
7/03/2014 16:29:17.407,35200217,SITADP (3047),IOR-R1200-0-36E3,IOR,305,,11,R-Channel RX,,,,,0x22 - Access Request (R/T-Channel),,,,,,,,,,,,95,,14860
7/03/2014 16:29:17.905,35200217,SITADP (3047),IOR-P10500-0-3859,IOR,305,,10,P-Channel TX,,,,,0x51 - T-Channel Assignment,,,,,,,,,,,,,,
7/03/2014 16:29:21.748,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,0x71 - User Data (ISU) - RLS,,,,,,,,,,,,99,,9940
7/03/2014 16:29:21.908,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:22.068,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:22.228,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:22.388,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:22.570,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:22.708,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,100,,9940
7/03/2014 16:29:22.895,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,100,,9940
7/03/2014 16:29:23.028,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:23.197,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:23.348,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:23.508,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:23.668,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:23.829,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,99,,9940
7/03/2014 16:29:23.988,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:24.029,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:25.760,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,100,,9940
7/03/2014 16:29:25.909,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,100,,9940
7/03/2014 16:29:26.081,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:26.251,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:26.388,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:26.548,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:26.745,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:26.868,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:27.028,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
7/03/2014 16:29:27.188,35200217,SITADP (3047),IOR-T1200-0-36D7,IOR,305,,8,T-Channel RX,,,,,Subsequent Signalling Unit,,,,,,,,,,,,98,,9940
